order_id,event_type,event_ts
O000114725,ORDER_RECEIVED,2025-06-19 07:37:00
O000114725,RELEASED_TO_WMS,2025-06-19 09:55:00
O000114726,ORDER_RECEIVED,2025-06-19 00:32:00
O000114726,RELEASED_TO_WMS,2025-06-19 04:16:00
O000114727,ORDER_RECEIVED,2025-06-19 07:47:00
O000114727,RELEASED_TO_WMS,2025-06-19 11:10:00
O000114728,ORDER_RECEIVED,2025-06-19 17:30:00
O000114728,RELEASED_TO_WMS,2025-06-19 18:32:00
O000114729,ORDER_RECEIVED,2025-06-19 15:05:00
O000114729,RELEASED_TO_WMS,2025-06-19 21:03:00
O000114730,ORDER_RECEIVED,2025-06-19 10:30:00
O000114730,RELEASED_TO_WMS,2025-06-19 14:53:00
O000114731,ORDER_RECEIVED,2025-06-19 15:44:00
O000114731,CANCELLED,2025-06-19 17:41:00
O000114731,RELEASED_TO_WMS,2025-06-19 19:34:00
O000114732,ORDER_RECEIVED,2025-06-19 11:01:00
O000114732,RELEASED_TO_WMS,2025-06-19 15:29:00
O000114733,ORDER_RECEIVED,2025-06-19 14:16:00
O000114733,RELEASED_TO_WMS,2025-06-19 14:49:00
O000114734,ORDER_RECEIVED,2025-06-19 11:06:00
O000114734,RELEASED_TO_WMS,2025-06-19 17:00:00
O000114735,ORDER_RECEIVED,2025-06-19 01:17:00
O000114735,RELEASED_TO_WMS,2025-06-19 03:36:00
O000114736,ORDER_RECEIVED,2025-06-19 14:21:00
O000114736,RELEASED_TO_WMS,2025-06-19 17:24:00
O000114737,ORDER_RECEIVED,2025-06-19 01:30:00
O000114737,RELEASED_TO_WMS,2025-06-19 05:01:00
O000114738,ORDER_RECEIVED,2025-06-19 08:30:00
O000114738,RELEASED_TO_WMS,2025-06-19 11:12:00
O000114739,ORDER_RECEIVED,2025-06-19 12:39:00
O000114739,RELEASED_TO_WMS,2025-06-19 14:53:00
O000114740,ORDER_RECEIVED,2025-06-19 19:28:00
O000114740,RELEASED_TO_WMS,2025-06-19 21:22:00
O000114741,ORDER_RECEIVED,2025-06-19 18:12:00
O000114741,RELEASED_TO_WMS,2025-06-19 23:20:00
O000114742,ORDER_RECEIVED,2025-06-19 19:06:00
O000114742,RELEASED_TO_WMS,2025-06-19 20:21:00
O000114743,ORDER_RECEIVED,2025-06-19 14:35:00
O000114743,RELEASED_TO_WMS,2025-06-19 18:16:00
O000114744,ORDER_RECEIVED,2025-06-19 07:28:00
O000114744,RELEASED_TO_WMS,2025-06-19 09:11:00
O000114745,ORDER_RECEIVED,2025-06-19 06:16:00
O000114745,RELEASED_TO_WMS,2025-06-19 08:27:00
O000114746,ORDER_RECEIVED,2025-06-19 14:45:00
O000114746,RELEASED_TO_WMS,2025-06-19 18:54:00
O000114747,ORDER_RECEIVED,2025-06-19 16:34:00
O000114747,RELEASED_TO_WMS,2025-06-19 18:32:00
O000114748,ORDER_RECEIVED,2025-06-19 03:54:00
O000114748,RELEASED_TO_WMS,2025-06-19 08:44:00
O000114749,ORDER_RECEIVED,2025-06-19 20:18:00
O000114749,RELEASED_TO_WMS,2025-06-20 01:40:00
O000114749,RETURN_REQUESTED,2025-06-26 03:40:00
O000114750,ORDER_RECEIVED,2025-06-20 15:56:00
O000114750,RELEASED_TO_WMS,2025-06-20 19:48:00
O000114751,ORDER_RECEIVED,2025-06-20 05:48:00
O000114751,RELEASED_TO_WMS,2025-06-20 11:40:00
O000114752,ORDER_RECEIVED,2025-06-20 14:08:00
O000114752,RELEASED_TO_WMS,2025-06-20 15:19:00
O000114753,ORDER_RECEIVED,2025-06-20 20:53:00
O000114753,RELEASED_TO_WMS,2025-06-20 23:14:00
O000114754,ORDER_RECEIVED,2025-06-20 03:05:00
O000114754,RELEASED_TO_WMS,2025-06-20 04:40:00
O000114755,ORDER_RECEIVED,2025-06-20 14:23:00
O000114755,RELEASED_TO_WMS,2025-06-20 15:28:00
O000114756,ORDER_RECEIVED,2025-06-20 07:57:00
O000114756,RELEASED_TO_WMS,2025-06-20 12:03:00
O000114757,ORDER_RECEIVED,2025-06-20 02:06:00
O000114757,RELEASED_TO_WMS,2025-06-20 07:59:00
O000114758,ORDER_RECEIVED,2025-06-20 12:58:00
O000114758,RELEASED_TO_WMS,2025-06-20 14:04:00
O000114759,ORDER_RECEIVED,2025-06-20 00:45:00
O000114759,RELEASED_TO_WMS,2025-06-20 05:41:00
O000114760,ORDER_RECEIVED,2025-06-20 14:06:00
O000114760,RELEASED_TO_WMS,2025-06-20 19:53:00
O000114761,ORDER_RECEIVED,2025-06-20 05:08:00
O000114761,CANCELLED,2025-06-20 06:55:00
O000114761,RELEASED_TO_WMS,2025-06-20 07:38:00
O000114762,ORDER_RECEIVED,2025-06-20 11:15:00
O000114762,RELEASED_TO_WMS,2025-06-20 14:22:00
O000114763,ORDER_RECEIVED,2025-06-20 14:45:00
O000114763,RELEASED_TO_WMS,2025-06-20 20:08:00
O000114764,ORDER_RECEIVED,2025-06-20 22:49:00
O000114764,RELEASED_TO_WMS,2025-06-21 00:48:00
O000114765,ORDER_RECEIVED,2025-06-20 19:27:00
O000114765,RELEASED_TO_WMS,2025-06-20 21:10:00
O000114766,ORDER_RECEIVED,2025-06-20 01:50:00
O000114766,RELEASED_TO_WMS,2025-06-20 05:06:00
O000114766,RETURN_REQUESTED,2025-06-23 07:06:00
O000114767,ORDER_RECEIVED,2025-06-20 01:26:00
O000114767,RELEASED_TO_WMS,2025-06-20 02:06:00
O000114768,ORDER_RECEIVED,2025-06-20 23:12:00
O000114768,RELEASED_TO_WMS,2025-06-21 04:21:00
O000114769,ORDER_RECEIVED,2025-06-20 20:54:00
O000114769,RELEASED_TO_WMS,2025-06-21 01:27:00
O000114770,ORDER_RECEIVED,2025-06-20 14:41:00
O000114770,RELEASED_TO_WMS,2025-06-20 15:52:00
O000114771,ORDER_RECEIVED,2025-06-20 03:30:00
O000114771,RELEASED_TO_WMS,2025-06-20 06:09:00
O000114772,ORDER_RECEIVED,2025-06-20 03:34:00
O000114772,CANCELLED,2025-06-20 04:34:00
O000114772,RELEASED_TO_WMS,2025-06-20 05:25:00
O000114773,ORDER_RECEIVED,2025-06-20 11:41:00
O000114773,RELEASED_TO_WMS,2025-06-20 16:50:00
O000114774,ORDER_RECEIVED,2025-06-20 17:44:00
O000114774,RELEASED_TO_WMS,2025-06-20 22:49:00
O000114775,ORDER_RECEIVED,2025-06-20 08:08:00
O000114775,RELEASED_TO_WMS,2025-06-20 11:13:00
O000114776,ORDER_RECEIVED,2025-06-20 21:22:00
O000114776,RELEASED_TO_WMS,2025-06-21 03:20:00
O000114777,ORDER_RECEIVED,2025-06-20 12:12:00
O000114777,RELEASED_TO_WMS,2025-06-20 13:16:00
O000114778,ORDER_RECEIVED,2025-06-20 06:33:00
O000114778,RELEASED_TO_WMS,2025-06-20 12:12:00
O000114779,ORDER_RECEIVED,2025-06-20 00:00:00
O000114779,RELEASED_TO_WMS,2025-06-20 04:02:00
O000114780,ORDER_RECEIVED,2025-06-20 18:22:00
O000114780,RELEASED_TO_WMS,2025-06-20 20:49:00
O000114781,ORDER_RECEIVED,2025-06-20 21:04:00
O000114781,RELEASED_TO_WMS,2025-06-21 02:22:00
O000114782,ORDER_RECEIVED,2025-06-20 17:55:00
O000114782,RELEASED_TO_WMS,2025-06-20 19:22:00
O000114783,ORDER_RECEIVED,2025-06-20 10:07:00
O000114783,RELEASED_TO_WMS,2025-06-20 12:33:00
O000114784,ORDER_RECEIVED,2025-06-20 17:16:00
O000114784,RELEASED_TO_WMS,2025-06-20 20:12:00
O000114785,ORDER_RECEIVED,2025-06-20 11:18:00
O000114785,RELEASED_TO_WMS,2025-06-20 12:16:00
O000114786,ORDER_RECEIVED,2025-06-20 09:41:00
O000114786,RELEASED_TO_WMS,2025-06-20 15:39:00
O000114787,ORDER_RECEIVED,2025-06-20 10:34:00
O000114787,RELEASED_TO_WMS,2025-06-20 12:49:00
O000114788,ORDER_RECEIVED,2025-06-20 13:22:00
O000114788,RELEASED_TO_WMS,2025-06-20 18:25:00
O000114789,ORDER_RECEIVED,2025-06-20 17:47:00
O000114789,RELEASED_TO_WMS,2025-06-20 18:52:00
O000114790,ORDER_RECEIVED,2025-06-20 09:28:00
O000114790,RELEASED_TO_WMS,2025-06-20 13:23:00
O000114791,ORDER_RECEIVED,2025-06-20 05:21:00
O000114791,RELEASED_TO_WMS,2025-06-20 10:59:00
O000114792,ORDER_RECEIVED,2025-06-20 17:32:00
O000114792,RELEASED_TO_WMS,2025-06-20 21:14:00
O000114793,ORDER_RECEIVED,2025-06-20 00:08:00
O000114793,RELEASED_TO_WMS,2025-06-20 01:03:00
O000114794,ORDER_RECEIVED,2025-06-20 21:03:00
O000114794,RELEASED_TO_WMS,2025-06-20 22:25:00
O000114794,CANCELLED,2025-06-20 23:27:00
O000114795,ORDER_RECEIVED,2025-06-20 11:36:00
O000114795,RELEASED_TO_WMS,2025-06-20 13:15:00
O000114796,ORDER_RECEIVED,2025-06-20 01:36:00
O000114796,RELEASED_TO_WMS,2025-06-20 05:54:00
O000114797,ORDER_RECEIVED,2025-06-20 21:13:00
O000114797,RELEASED_TO_WMS,2025-06-20 22:11:00
O000114798,ORDER_RECEIVED,2025-06-20 04:46:00
O000114798,RELEASED_TO_WMS,2025-06-20 05:23:00
O000114799,ORDER_RECEIVED,2025-06-20 06:38:00
O000114799,RELEASED_TO_WMS,2025-06-20 08:38:00
O000114800,ORDER_RECEIVED,2025-06-20 02:55:00
O000114800,RELEASED_TO_WMS,2025-06-20 07:37:00
O000114801,ORDER_RECEIVED,2025-06-20 01:27:00
O000114801,RELEASED_TO_WMS,2025-06-20 05:05:00
O000114802,ORDER_RECEIVED,2025-06-20 21:24:00
O000114802,RELEASED_TO_WMS,2025-06-21 00:27:00
O000114803,ORDER_RECEIVED,2025-06-20 07:43:00
O000114803,RELEASED_TO_WMS,2025-06-20 08:13:00
O000114804,ORDER_RECEIVED,2025-06-20 19:35:00
O000114804,RELEASED_TO_WMS,2025-06-20 22:38:00
O000114805,ORDER_RECEIVED,2025-06-20 09:30:00
O000114805,RELEASED_TO_WMS,2025-06-20 13:09:00
O000114806,ORDER_RECEIVED,2025-06-20 23:24:00
O000114806,RELEASED_TO_WMS,2025-06-21 02:38:00
O000114807,ORDER_RECEIVED,2025-06-20 05:02:00
O000114807,RELEASED_TO_WMS,2025-06-20 09:19:00
O000114808,ORDER_RECEIVED,2025-06-20 13:13:00
O000114808,RELEASED_TO_WMS,2025-06-20 18:25:00
O000114809,ORDER_RECEIVED,2025-06-20 22:10:00
O000114809,RELEASED_TO_WMS,2025-06-20 23:18:00
O000114810,ORDER_RECEIVED,2025-06-20 07:05:00
O000114810,RELEASED_TO_WMS,2025-06-20 07:50:00
O000114811,ORDER_RECEIVED,2025-06-20 02:25:00
O000114811,RELEASED_TO_WMS,2025-06-20 02:52:00
O000114812,ORDER_RECEIVED,2025-06-20 11:36:00
O000114812,RELEASED_TO_WMS,2025-06-20 15:06:00
O000114813,ORDER_RECEIVED,2025-06-20 19:47:00
O000114813,RELEASED_TO_WMS,2025-06-20 22:44:00
O000114814,ORDER_RECEIVED,2025-06-20 16:09:00
O000114814,RELEASED_TO_WMS,2025-06-20 21:59:00
O000114815,ORDER_RECEIVED,2025-06-20 20:59:00
O000114815,RELEASED_TO_WMS,2025-06-20 21:36:00
O000114816,ORDER_RECEIVED,2025-06-20 03:44:00
O000114816,RELEASED_TO_WMS,2025-06-20 06:07:00
O000114817,ORDER_RECEIVED,2025-06-20 21:31:00
O000114817,RELEASED_TO_WMS,2025-06-21 03:17:00
O000114818,ORDER_RECEIVED,2025-06-20 19:16:00
O000114818,RELEASED_TO_WMS,2025-06-20 21:51:00
O000114819,ORDER_RECEIVED,2025-06-20 09:27:00
O000114819,RELEASED_TO_WMS,2025-06-20 10:47:00
O000114820,ORDER_RECEIVED,2025-06-20 16:46:00
O000114820,RELEASED_TO_WMS,2025-06-20 19:11:00
O000114821,ORDER_RECEIVED,2025-06-20 15:32:00
O000114821,RELEASED_TO_WMS,2025-06-20 18:46:00
O000114822,ORDER_RECEIVED,2025-06-20 17:23:00
O000114822,RELEASED_TO_WMS,2025-06-20 22:13:00
O000114823,ORDER_RECEIVED,2025-06-20 21:18:00
O000114823,RELEASED_TO_WMS,2025-06-21 01:50:00
O000114824,ORDER_RECEIVED,2025-06-20 04:40:00
O000114824,RELEASED_TO_WMS,2025-06-20 06:01:00
O000114825,ORDER_RECEIVED,2025-06-20 14:20:00
O000114825,RELEASED_TO_WMS,2025-06-20 17:55:00
O000114826,ORDER_RECEIVED,2025-06-20 10:27:00
O000114826,RELEASED_TO_WMS,2025-06-20 14:50:00
O000114827,ORDER_RECEIVED,2025-06-20 13:55:00
O000114827,RELEASED_TO_WMS,2025-06-20 15:18:00
O000114828,ORDER_RECEIVED,2025-06-20 10:25:00
O000114828,RELEASED_TO_WMS,2025-06-20 13:20:00
O000114829,ORDER_RECEIVED,2025-06-20 01:09:00
O000114829,RELEASED_TO_WMS,2025-06-20 02:01:00
O000114830,ORDER_RECEIVED,2025-06-20 19:35:00
O000114830,RELEASED_TO_WMS,2025-06-20 23:54:00
O000114831,ORDER_RECEIVED,2025-06-20 15:19:00
O000114831,RELEASED_TO_WMS,2025-06-20 21:12:00
O000114832,ORDER_RECEIVED,2025-06-20 00:33:00
O000114832,RELEASED_TO_WMS,2025-06-20 03:51:00
O000114833,ORDER_RECEIVED,2025-06-20 09:19:00
O000114833,RELEASED_TO_WMS,2025-06-20 09:50:00
O000114834,ORDER_RECEIVED,2025-06-20 20:33:00
O000114834,RELEASED_TO_WMS,2025-06-20 23:38:00
O000114835,ORDER_RECEIVED,2025-06-20 05:20:00
O000114835,RELEASED_TO_WMS,2025-06-20 07:09:00
O000114836,ORDER_RECEIVED,2025-06-20 17:19:00
O000114836,RELEASED_TO_WMS,2025-06-20 20:10:00
O000114837,ORDER_RECEIVED,2025-06-20 15:01:00
O000114837,RELEASED_TO_WMS,2025-06-20 16:07:00
O000114837,CANCELLED,2025-06-20 16:13:00
O000114838,ORDER_RECEIVED,2025-06-20 10:00:00
O000114838,RELEASED_TO_WMS,2025-06-20 13:52:00
O000114839,ORDER_RECEIVED,2025-06-20 16:05:00
O000114839,RELEASED_TO_WMS,2025-06-20 19:46:00
O000114840,ORDER_RECEIVED,2025-06-20 06:29:00
O000114840,RELEASED_TO_WMS,2025-06-20 08:02:00
O000114841,ORDER_RECEIVED,2025-06-20 12:03:00
O000114841,RELEASED_TO_WMS,2025-06-20 17:04:00
O000114841,RETURN_REQUESTED,2025-06-25 05:04:00
O000114842,ORDER_RECEIVED,2025-06-20 16:46:00
O000114842,RELEASED_TO_WMS,2025-06-20 20:20:00
O000114843,ORDER_RECEIVED,2025-06-20 17:17:00
O000114843,RELEASED_TO_WMS,2025-06-20 19:17:00
O000114844,ORDER_RECEIVED,2025-06-20 21:46:00
O000114844,RELEASED_TO_WMS,2025-06-20 22:30:00
O000114845,ORDER_RECEIVED,2025-06-20 19:18:00
O000114845,RELEASED_TO_WMS,2025-06-20 21:26:00
O000114846,ORDER_RECEIVED,2025-06-20 02:09:00
O000114846,RELEASED_TO_WMS,2025-06-20 07:37:00
O000114847,ORDER_RECEIVED,2025-06-20 19:35:00
O000114847,RELEASED_TO_WMS,2025-06-20 21:26:00
O000114848,ORDER_RECEIVED,2025-06-20 20:11:00
O000114848,RELEASED_TO_WMS,2025-06-21 01:30:00
O000114849,ORDER_RECEIVED,2025-06-20 08:12:00
O000114849,RELEASED_TO_WMS,2025-06-20 10:13:00
O000114850,ORDER_RECEIVED,2025-06-20 09:45:00
O000114850,RELEASED_TO_WMS,2025-06-20 10:56:00
O000114851,ORDER_RECEIVED,2025-06-20 20:34:00
O000114851,RELEASED_TO_WMS,2025-06-20 21:30:00
O000114852,ORDER_RECEIVED,2025-06-20 05:53:00
O000114852,RELEASED_TO_WMS,2025-06-20 06:31:00
O000114853,ORDER_RECEIVED,2025-06-20 19:47:00
O000114853,RELEASED_TO_WMS,2025-06-20 20:36:00
O000114854,ORDER_RECEIVED,2025-06-20 21:39:00
O000114854,RELEASED_TO_WMS,2025-06-21 02:37:00
O000114855,ORDER_RECEIVED,2025-06-20 00:57:00
O000114855,RELEASED_TO_WMS,2025-06-20 03:49:00
O000114856,ORDER_RECEIVED,2025-06-20 19:10:00
O000114856,RELEASED_TO_WMS,2025-06-20 20:17:00
O000114857,ORDER_RECEIVED,2025-06-20 13:10:00
O000114857,RELEASED_TO_WMS,2025-06-20 15:47:00
O000114858,ORDER_RECEIVED,2025-06-20 04:56:00
O000114858,RELEASED_TO_WMS,2025-06-20 09:47:00
O000114859,ORDER_RECEIVED,2025-06-20 08:06:00
O000114859,RELEASED_TO_WMS,2025-06-20 13:10:00
O000114860,ORDER_RECEIVED,2025-06-20 11:55:00
O000114860,RELEASED_TO_WMS,2025-06-20 15:29:00
O000114861,ORDER_RECEIVED,2025-06-20 18:46:00
O000114861,RELEASED_TO_WMS,2025-06-21 00:27:00
O000114862,ORDER_RECEIVED,2025-06-20 01:11:00
O000114862,RELEASED_TO_WMS,2025-06-20 04:24:00
O000114863,ORDER_RECEIVED,2025-06-20 16:41:00
O000114863,RELEASED_TO_WMS,2025-06-20 19:42:00
O000114864,ORDER_RECEIVED,2025-06-20 06:12:00
O000114864,RELEASED_TO_WMS,2025-06-20 09:41:00
O000114865,ORDER_RECEIVED,2025-06-20 17:11:00
O000114865,RELEASED_TO_WMS,2025-06-20 20:43:00
O000114866,ORDER_RECEIVED,2025-06-20 15:11:00
O000114866,RELEASED_TO_WMS,2025-06-20 17:56:00
O000114867,ORDER_RECEIVED,2025-06-20 01:48:00
O000114867,RELEASED_TO_WMS,2025-06-20 03:45:00
O000114868,ORDER_RECEIVED,2025-06-20 02:25:00
O000114868,RELEASED_TO_WMS,2025-06-20 06:47:00
O000114869,ORDER_RECEIVED,2025-06-20 04:36:00
O000114869,RELEASED_TO_WMS,2025-06-20 08:44:00
O000114870,ORDER_RECEIVED,2025-06-20 13:09:00
O000114870,RELEASED_TO_WMS,2025-06-20 17:06:00
O000114871,ORDER_RECEIVED,2025-06-20 08:12:00
O000114871,RELEASED_TO_WMS,2025-06-20 09:28:00
O000114872,ORDER_RECEIVED,2025-06-20 21:47:00
O000114872,RELEASED_TO_WMS,2025-06-21 00:07:00
O000114873,ORDER_RECEIVED,2025-06-20 11:54:00
O000114873,RELEASED_TO_WMS,2025-06-20 15:35:00
O000114874,ORDER_RECEIVED,2025-06-20 13:44:00
O000114874,RELEASED_TO_WMS,2025-06-20 15:46:00
O000114875,ORDER_RECEIVED,2025-06-20 12:26:00
O000114875,RELEASED_TO_WMS,2025-06-20 17:56:00
O000114876,ORDER_RECEIVED,2025-06-20 17:48:00
O000114876,RELEASED_TO_WMS,2025-06-20 22:58:00
O000114877,ORDER_RECEIVED,2025-06-20 01:22:00
O000114877,RELEASED_TO_WMS,2025-06-20 05:02:00
O000114878,ORDER_RECEIVED,2025-06-20 18:32:00
O000114878,RELEASED_TO_WMS,2025-06-20 19:30:00
O000114879,ORDER_RECEIVED,2025-06-20 03:04:00
O000114879,RELEASED_TO_WMS,2025-06-20 03:58:00
O000114880,ORDER_RECEIVED,2025-06-20 03:46:00
O000114880,RELEASED_TO_WMS,2025-06-20 07:17:00
O000114881,ORDER_RECEIVED,2025-06-20 23:14:00
O000114881,RELEASED_TO_WMS,2025-06-21 03:49:00
O000114882,ORDER_RECEIVED,2025-06-20 05:58:00
O000114882,CANCELLED,2025-06-20 06:31:00
O000114882,RELEASED_TO_WMS,2025-06-20 07:26:00
O000114883,ORDER_RECEIVED,2025-06-20 13:36:00
O000114883,RELEASED_TO_WMS,2025-06-20 13:58:00
O000114884,ORDER_RECEIVED,2025-06-20 23:38:00
O000114884,RELEASED_TO_WMS,2025-06-21 04:20:00
O000114885,ORDER_RECEIVED,2025-06-20 06:44:00
O000114885,RELEASED_TO_WMS,2025-06-20 11:06:00
O000114886,ORDER_RECEIVED,2025-06-20 13:03:00
O000114886,RELEASED_TO_WMS,2025-06-20 16:19:00
O000114887,ORDER_RECEIVED,2025-06-20 09:51:00
O000114887,RELEASED_TO_WMS,2025-06-20 12:30:00
O000114888,ORDER_RECEIVED,2025-06-20 07:44:00
O000114888,RELEASED_TO_WMS,2025-06-20 09:11:00
O000114889,ORDER_RECEIVED,2025-06-20 23:58:00
O000114889,RELEASED_TO_WMS,2025-06-21 04:33:00
O000114890,ORDER_RECEIVED,2025-06-20 20:51:00
O000114890,RELEASED_TO_WMS,2025-06-20 23:15:00
O000114891,ORDER_RECEIVED,2025-06-20 21:29:00
O000114891,RELEASED_TO_WMS,2025-06-21 01:35:00
O000114892,ORDER_RECEIVED,2025-06-20 05:02:00
O000114892,RELEASED_TO_WMS,2025-06-20 06:47:00
O000114893,ORDER_RECEIVED,2025-06-20 05:30:00
O000114893,RELEASED_TO_WMS,2025-06-20 07:08:00
O000114894,ORDER_RECEIVED,2025-06-20 07:59:00
O000114894,RELEASED_TO_WMS,2025-06-20 08:30:00
O000114895,ORDER_RECEIVED,2025-06-20 06:24:00
O000114895,RELEASED_TO_WMS,2025-06-20 10:14:00
O000114896,ORDER_RECEIVED,2025-06-20 13:52:00
O000114896,RELEASED_TO_WMS,2025-06-20 18:16:00
O000114897,ORDER_RECEIVED,2025-06-20 03:52:00
O000114897,RELEASED_TO_WMS,2025-06-20 04:45:00
O000114898,ORDER_RECEIVED,2025-06-20 05:35:00
O000114898,RELEASED_TO_WMS,2025-06-20 08:38:00
O000114899,ORDER_RECEIVED,2025-06-20 11:20:00
O000114899,RELEASED_TO_WMS,2025-06-20 13:49:00
O000114900,ORDER_RECEIVED,2025-06-20 21:03:00
O000114900,RELEASED_TO_WMS,2025-06-21 01:28:00
O000114901,ORDER_RECEIVED,2025-06-20 03:04:00
O000114901,RELEASED_TO_WMS,2025-06-20 04:16:00
O000114902,ORDER_RECEIVED,2025-06-20 11:37:00
O000114902,RELEASED_TO_WMS,2025-06-20 14:55:00
O000114903,ORDER_RECEIVED,2025-06-20 18:41:00
O000114903,RELEASED_TO_WMS,2025-06-21 00:26:00
O000114904,ORDER_RECEIVED,2025-06-20 05:01:00
O000114904,RELEASED_TO_WMS,2025-06-20 09:08:00
O000114905,ORDER_RECEIVED,2025-06-20 02:24:00
O000114905,RELEASED_TO_WMS,2025-06-20 08:10:00
O000114906,ORDER_RECEIVED,2025-06-20 22:28:00
O000114906,RELEASED_TO_WMS,2025-06-20 23:07:00
O000114907,ORDER_RECEIVED,2025-06-20 21:42:00
O000114907,RELEASED_TO_WMS,2025-06-21 01:13:00
O000114908,ORDER_RECEIVED,2025-06-20 02:09:00
O000114908,RELEASED_TO_WMS,2025-06-20 07:42:00
O000114909,ORDER_RECEIVED,2025-06-20 18:13:00
O000114909,RELEASED_TO_WMS,2025-06-20 21:54:00
O000114910,ORDER_RECEIVED,2025-06-20 20:53:00
O000114910,RELEASED_TO_WMS,2025-06-20 22:36:00
O000114911,ORDER_RECEIVED,2025-06-20 12:22:00
O000114911,RELEASED_TO_WMS,2025-06-20 17:29:00
O000114912,ORDER_RECEIVED,2025-06-20 02:08:00
O000114912,RELEASED_TO_WMS,2025-06-20 07:06:00
O000114913,ORDER_RECEIVED,2025-06-20 18:45:00
O000114913,RELEASED_TO_WMS,2025-06-20 23:27:00
O000114914,ORDER_RECEIVED,2025-06-20 05:57:00
O000114914,RELEASED_TO_WMS,2025-06-20 09:03:00
O000114915,ORDER_RECEIVED,2025-06-20 21:58:00
O000114915,RELEASED_TO_WMS,2025-06-21 00:10:00
O000114916,ORDER_RECEIVED,2025-06-20 04:29:00
O000114916,RELEASED_TO_WMS,2025-06-20 09:20:00
O000114917,ORDER_RECEIVED,2025-06-20 22:14:00
O000114917,RELEASED_TO_WMS,2025-06-21 02:36:00
O000114918,ORDER_RECEIVED,2025-06-20 16:09:00
O000114918,RELEASED_TO_WMS,2025-06-20 18:02:00
O000114919,ORDER_RECEIVED,2025-06-20 11:09:00
O000114919,RELEASED_TO_WMS,2025-06-20 16:19:00
O000114920,ORDER_RECEIVED,2025-06-20 19:20:00
O000114920,RELEASED_TO_WMS,2025-06-21 00:24:00
O000114921,ORDER_RECEIVED,2025-06-20 11:41:00
O000114921,RELEASED_TO_WMS,2025-06-20 14:23:00
O000114922,ORDER_RECEIVED,2025-06-20 16:51:00
O000114922,RELEASED_TO_WMS,2025-06-20 20:35:00
O000114923,ORDER_RECEIVED,2025-06-20 08:59:00
O000114923,RELEASED_TO_WMS,2025-06-20 13:33:00
O000114924,ORDER_RECEIVED,2025-06-20 16:24:00
O000114924,RELEASED_TO_WMS,2025-06-20 21:15:00
O000114925,ORDER_RECEIVED,2025-06-20 08:16:00
O000114925,RELEASED_TO_WMS,2025-06-20 12:14:00
O000114926,ORDER_RECEIVED,2025-06-20 03:51:00
O000114926,RELEASED_TO_WMS,2025-06-20 08:15:00
O000114927,ORDER_RECEIVED,2025-06-20 18:11:00
O000114927,RELEASED_TO_WMS,2025-06-20 21:41:00
O000114928,ORDER_RECEIVED,2025-06-20 18:32:00
O000114928,RELEASED_TO_WMS,2025-06-20 19:28:00
O000114929,ORDER_RECEIVED,2025-06-20 05:31:00
O000114929,CANCELLED,2025-06-20 06:16:00
O000114929,RELEASED_TO_WMS,2025-06-20 06:50:00
O000114930,ORDER_RECEIVED,2025-06-20 02:06:00
O000114930,RELEASED_TO_WMS,2025-06-20 03:52:00
O000114931,ORDER_RECEIVED,2025-06-20 10:47:00
O000114931,RELEASED_TO_WMS,2025-06-20 16:25:00
O000114932,ORDER_RECEIVED,2025-06-20 05:04:00
O000114932,RELEASED_TO_WMS,2025-06-20 07:25:00
O000114933,ORDER_RECEIVED,2025-06-20 19:36:00
O000114933,RELEASED_TO_WMS,2025-06-20 20:12:00
O000114934,ORDER_RECEIVED,2025-06-20 12:17:00
O000114934,RELEASED_TO_WMS,2025-06-20 13:21:00
O000114935,ORDER_RECEIVED,2025-06-20 13:25:00
O000114935,RELEASED_TO_WMS,2025-06-20 17:55:00
O000114936,ORDER_RECEIVED,2025-06-20 14:11:00
O000114936,RELEASED_TO_WMS,2025-06-20 18:20:00
O000114937,ORDER_RECEIVED,2025-06-20 08:14:00
O000114937,RELEASED_TO_WMS,2025-06-20 10:57:00
O000114938,ORDER_RECEIVED,2025-06-20 20:17:00
O000114938,RELEASED_TO_WMS,2025-06-21 01:26:00
O000114938,RETURN_REQUESTED,2025-06-23 04:26:00
O000114939,ORDER_RECEIVED,2025-06-20 11:07:00
O000114939,RELEASED_TO_WMS,2025-06-20 14:29:00
O000114940,ORDER_RECEIVED,2025-06-20 07:04:00
O000114940,RELEASED_TO_WMS,2025-06-20 09:27:00
O000114941,ORDER_RECEIVED,2025-06-20 01:05:00
O000114941,RELEASED_TO_WMS,2025-06-20 04:29:00
O000114942,ORDER_RECEIVED,2025-06-20 11:27:00
O000114942,RELEASED_TO_WMS,2025-06-20 12:30:00
O000114943,ORDER_RECEIVED,2025-06-20 18:58:00
O000114943,RELEASED_TO_WMS,2025-06-20 20:01:00
O000114944,ORDER_RECEIVED,2025-06-20 03:14:00
O000114944,RELEASED_TO_WMS,2025-06-20 07:00:00
O000114945,ORDER_RECEIVED,2025-06-20 02:20:00
O000114945,RELEASED_TO_WMS,2025-06-20 04:19:00
O000114946,ORDER_RECEIVED,2025-06-20 20:33:00
O000114946,RELEASED_TO_WMS,2025-06-20 21:14:00
O000114947,ORDER_RECEIVED,2025-06-20 13:27:00
O000114947,RELEASED_TO_WMS,2025-06-20 19:13:00
O000114948,ORDER_RECEIVED,2025-06-20 23:51:00
O000114948,RELEASED_TO_WMS,2025-06-21 03:44:00
