order_id,order_date,region_id,category_id,qty,promised_hours
O000105182,2025-06-05,1,3,3,24
O000105183,2025-06-05,1,3,1,24
O000105184,2025-06-05,1,3,4,24
O000105185,2025-06-05,1,3,2,24
O000105186,2025-06-05,1,3,4,36
O000105187,2025-06-05,1,3,2,24
O000105188,2025-06-05,1,3,3,24
O000105189,2025-06-05,1,3,2,24
O000105190,2025-06-05,1,3,3,24
O000105191,2025-06-05,1,3,1,12
O000105192,2025-06-05,1,3,3,24
O000105193,2025-06-05,1,3,3,12
O000105194,2025-06-05,1,3,4,24
O000105195,2025-06-05,1,4,3,24
O000105196,2025-06-05,1,4,1,24
O000105197,2025-06-05,1,4,4,36
O000105198,2025-06-05,1,4,2,36
O000105199,2025-06-05,1,4,3,24
O000105200,2025-06-05,1,4,2,12
O000105201,2025-06-05,1,4,3,24
O000105202,2025-06-05,1,5,2,12
O000105203,2025-06-05,1,5,1,24
O000105204,2025-06-05,1,5,1,24
O000105205,2025-06-05,1,5,2,36
O000105206,2025-06-05,1,5,2,24
O000105207,2025-06-05,2,1,4,24
O000105208,2025-06-05,2,1,1,24
O000105209,2025-06-05,2,1,2,24
O000105210,2025-06-05,2,1,3,24
O000105211,2025-06-05,2,1,4,24
O000105212,2025-06-05,2,1,1,24
O000105213,2025-06-05,2,1,1,24
O000105214,2025-06-05,2,1,1,24
O000105215,2025-06-05,2,1,1,24
O000105216,2025-06-05,2,2,2,12
O000105217,2025-06-05,2,2,1,24
O000105218,2025-06-05,2,2,2,24
O000105219,2025-06-05,2,2,1,24
O000105220,2025-06-05,2,2,1,24
O000105221,2025-06-05,2,2,1,24
O000105222,2025-06-05,2,2,1,12
O000105223,2025-06-05,2,3,1,24
O000105224,2025-06-05,2,3,1,24
O000105225,2025-06-05,2,3,6,24
O000105226,2025-06-05,2,3,3,24
O000105227,2025-06-05,2,3,3,12
O000105228,2025-06-05,2,3,4,24
O000105229,2025-06-05,2,3,1,24
O000105230,2025-06-05,2,3,3,24
O000105231,2025-06-05,2,3,2,12
O000105232,2025-06-05,2,3,4,24
O000105233,2025-06-05,2,4,1,24
O000105234,2025-06-05,2,4,2,24
O000105235,2025-06-05,2,4,2,24
O000105236,2025-06-05,2,4,2,24
O000105237,2025-06-05,2,5,1,12
O000105238,2025-06-05,2,5,3,24
O000105239,2025-06-05,2,5,3,24
O000105240,2025-06-05,3,1,4,12
O000105241,2025-06-05,3,1,1,24
O000105242,2025-06-05,3,1,3,36
O000105243,2025-06-05,3,2,1,24
O000105244,2025-06-05,3,2,1,12
O000105245,2025-06-05,3,2,1,24
O000105246,2025-06-05,3,2,3,24
O000105247,2025-06-05,3,3,2,12
O000105248,2025-06-05,3,3,3,24
O000105249,2025-06-05,3,3,8,24
O000105250,2025-06-05,3,3,1,36
O000105251,2025-06-05,3,4,3,12
O000105252,2025-06-05,3,5,4,24
O000105253,2025-06-05,4,1,2,24
O000105254,2025-06-05,4,1,4,24
O000105255,2025-06-05,4,1,4,24
O000105256,2025-06-05,4,1,2,36
O000105257,2025-06-05,4,1,1,36
O000105258,2025-06-05,4,1,2,12
O000105259,2025-06-05,4,1,1,24
O000105260,2025-06-05,4,1,1,24
O000105261,2025-06-05,4,1,1,24
O000105262,2025-06-05,4,1,3,24
O000105263,2025-06-05,4,1,4,12
O000105264,2025-06-05,4,1,6,24
O000105265,2025-06-05,4,2,1,24
O000105266,2025-06-05,4,2,3,24
O000105267,2025-06-05,4,2,4,24
O000105268,2025-06-05,4,2,1,24
O000105269,2025-06-05,4,2,1,24
O000105270,2025-06-05,4,2,1,12
O000105271,2025-06-05,4,2,4,24
O000105272,2025-06-05,4,2,1,12
O000105273,2025-06-05,4,2,2,24
O000105274,2025-06-05,4,2,2,24
O000105275,2025-06-05,4,3,3,24
O000105276,2025-06-05,4,3,1,24
O000105277,2025-06-05,4,3,1,12
O000105278,2025-06-05,4,3,1,24
O000105279,2025-06-05,4,3,2,24
O000105280,2025-06-05,4,3,1,36
O000105281,2025-06-05,4,3,3,12
O000105282,2025-06-05,4,3,2,12
O000105283,2025-06-05,4,3,1,12
O000105284,2025-06-05,4,3,4,36
O000105285,2025-06-05,4,3,2,12
O000105286,2025-06-05,4,3,4,24
O000105287,2025-06-05,4,3,2,36
O000105288,2025-06-05,4,4,6,24
O000105289,2025-06-05,4,4,2,24
O000105290,2025-06-05,4,4,2,24
O000105291,2025-06-05,4,4,2,24
O000105292,2025-06-05,4,4,2,24
O000105293,2025-06-05,4,5,2,24
O000105294,2025-06-05,4,5,1,36
O000105295,2025-06-05,4,5,2,24
O000105296,2025-06-05,4,5,1,24
O000105297,2025-06-05,5,1,1,24
O000105298,2025-06-05,5,1,1,12
O000105299,2025-06-05,5,1,2,24
O000105300,2025-06-05,5,1,5,24
O000105301,2025-06-05,5,1,1,12
O000105302,2025-06-05,5,1,1,24
O000105303,2025-06-05,5,1,2,24
O000105304,2025-06-05,5,1,1,24
O000105305,2025-06-05,5,1,1,24
O000105306,2025-06-05,5,2,2,12
O000105307,2025-06-05,5,2,1,12
O000105308,2025-06-05,5,2,4,24
O000105309,2025-06-05,5,2,1,24
O000105310,2025-06-05,5,2,3,12
O000105311,2025-06-05,5,2,3,24
O000105312,2025-06-05,5,2,3,12
O000105313,2025-06-05,5,2,4,24
O000105314,2025-06-05,5,3,1,24
O000105315,2025-06-05,5,3,1,24
O000105316,2025-06-05,5,3,1,36
O000105317,2025-06-05,5,3,3,12
O000105318,2025-06-05,5,3,1,24
O000105319,2025-06-05,5,3,4,12
O000105320,2025-06-05,5,3,1,24
O000105321,2025-06-05,5,3,1,24
O000105322,2025-06-05,5,3,5,24
O000105323,2025-06-05,5,3,2,24
O000105324,2025-06-05,5,3,3,12
O000105325,2025-06-05,5,4,2,24
O000105326,2025-06-05,5,4,3,36
O000105327,2025-06-05,5,4,2,24
O000105328,2025-06-05,5,4,1,24
O000105329,2025-06-05,5,5,2,24
O000105330,2025-06-05,5,5,1,24
O000105331,2025-06-05,5,5,2,24
O000105332,2025-06-05,6,1,1,12
O000105333,2025-06-05,6,1,2,24
O000105334,2025-06-05,6,1,4,24
O000105335,2025-06-05,6,1,2,36
O000105336,2025-06-05,6,1,1,12
O000105337,2025-06-05,6,1,3,24
O000105338,2025-06-05,6,2,3,24
O000105339,2025-06-05,6,2,2,36
O000105340,2025-06-05,6,2,1,12
O000105341,2025-06-05,6,2,1,24
O000105342,2025-06-05,6,2,1,12
O000105343,2025-06-05,6,3,1,24
O000105344,2025-06-05,6,3,1,24
O000105345,2025-06-05,6,3,2,36
O000105346,2025-06-05,6,3,3,24
O000105347,2025-06-05,6,3,1,36
O000105348,2025-06-05,6,3,1,24
O000105349,2025-06-05,6,4,1,24
O000105350,2025-06-05,6,4,5,12
O000105351,2025-06-05,6,5,4,24
O000105352,2025-06-05,6,5,1,24
O000105353,2025-06-05,7,1,3,24
O000105354,2025-06-05,7,1,3,24
O000105355,2025-06-05,7,1,2,12
O000105356,2025-06-05,7,1,2,24
O000105357,2025-06-05,7,1,1,24
O000105358,2025-06-05,7,1,3,24
O000105359,2025-06-05,7,2,2,24
O000105360,2025-06-05,7,2,4,24
O000105361,2025-06-05,7,2,5,12
O000105362,2025-06-05,7,2,1,24
O000105363,2025-06-05,7,2,4,24
O000105364,2025-06-05,7,2,3,24
O000105365,2025-06-05,7,3,3,36
O000105366,2025-06-05,7,3,1,36
O000105367,2025-06-05,7,3,1,24
O000105368,2025-06-05,7,3,1,24
O000105369,2025-06-05,7,3,2,24
O000105370,2025-06-05,7,3,1,24
O000105371,2025-06-05,7,3,2,24
O000105372,2025-06-05,7,3,1,12
O000105373,2025-06-05,7,4,4,36
O000105374,2025-06-05,7,4,2,36
O000105375,2025-06-05,7,4,2,24
O000105376,2025-06-05,7,5,5,24
O000105377,2025-06-05,7,5,1,24
O000105378,2025-06-05,8,1,2,24
O000105379,2025-06-05,8,1,1,24
O000105380,2025-06-05,8,1,1,24
O000105381,2025-06-05,8,2,2,36
O000105382,2025-06-05,8,2,3,36
O000105383,2025-06-05,8,3,2,12
O000105384,2025-06-05,8,3,3,24
O000105385,2025-06-05,8,3,4,12
O000105386,2025-06-05,8,3,3,36
O000105387,2025-06-05,8,4,3,36
O000105388,2025-06-05,8,5,4,24
O000105389,2025-06-05,9,1,1,24
O000105390,2025-06-05,9,1,2,12
O000105391,2025-06-05,9,1,4,12
O000105392,2025-06-05,9,1,1,12
O000105393,2025-06-05,9,1,1,24
O000105394,2025-06-05,9,1,2,24
O000105395,2025-06-05,9,1,1,24
O000105396,2025-06-05,9,1,4,24
O000105397,2025-06-05,9,2,1,24
O000105398,2025-06-05,9,2,3,36
O000105399,2025-06-05,9,2,1,36
O000105400,2025-06-05,9,2,4,24
O000105401,2025-06-05,9,2,3,24
O000105402,2025-06-05,9,2,1,12
O000105403,2025-06-05,9,2,2,12
O000105404,2025-06-05,9,3,1,24
O000105405,2025-06-05,9,3,3,24
O000105406,2025-06-05,9,3,1,24
O000105407,2025-06-05,9,3,1,24
O000105408,2025-06-05,9,3,6,24
O000105409,2025-06-05,9,3,2,24
O000105410,2025-06-05,9,3,2,12
O000105411,2025-06-05,9,3,2,36
O000105412,2025-06-05,9,3,4,24
O000105413,2025-06-05,9,4,3,24
O000105414,2025-06-05,9,4,1,24
O000105415,2025-06-05,9,4,4,24
O000105416,2025-06-05,9,5,3,24
O000105417,2025-06-05,9,5,5,24
O000105418,2025-06-05,9,5,2,24
O000105419,2025-06-05,10,1,5,24
O000105420,2025-06-05,10,1,2,24
O000105421,2025-06-05,10,1,1,24
O000105422,2025-06-05,10,1,3,24
O000105423,2025-06-05,10,2,1,24
O000105424,2025-06-05,10,2,1,24
O000105425,2025-06-05,10,2,1,36
O000105426,2025-06-05,10,3,1,24
O000105427,2025-06-05,10,3,1,24
O000105428,2025-06-05,10,3,1,36
O000105429,2025-06-05,10,3,1,12
O000105430,2025-06-05,10,4,4,36
O000105431,2025-06-05,10,4,1,12
O000105432,2025-06-05,10,5,5,24
O000105433,2025-06-05,11,1,1,36
O000105434,2025-06-05,11,1,1,24
O000105435,2025-06-05,11,1,1,24
O000105436,2025-06-05,11,1,3,24
O000105437,2025-06-05,11,1,4,24
O000105438,2025-06-05,11,2,2,24
O000105439,2025-06-05,11,2,5,12
O000105440,2025-06-05,11,2,1,24
O000105441,2025-06-05,11,2,4,24
O000105442,2025-06-05,11,2,2,12
O000105443,2025-06-05,11,3,1,24
O000105444,2025-06-05,11,3,1,24
O000105445,2025-06-05,11,3,2,24
O000105446,2025-06-05,11,3,4,24
O000105447,2025-06-05,11,3,1,12
O000105448,2025-06-05,11,3,1,24
O000105449,2025-06-05,11,4,1,24
O000105450,2025-06-05,11,4,1,12
O000105451,2025-06-05,11,5,3,12
O000105452,2025-06-05,11,5,3,12
O000105453,2025-06-05,12,1,1,12
O000105454,2025-06-05,12,1,2,24
O000105455,2025-06-05,12,1,1,12
O000105456,2025-06-05,12,1,3,24
O000105457,2025-06-05,12,1,1,24
O000105458,2025-06-05,12,1,1,24
O000105459,2025-06-05,12,1,1,24
O000105460,2025-06-05,12,2,1,24
O000105461,2025-06-05,12,2,2,24
O000105462,2025-06-05,12,2,4,12
O000105463,2025-06-05,12,2,1,24
O000105464,2025-06-05,12,2,1,12
O000105465,2025-06-05,12,2,1,24
O000105466,2025-06-05,12,3,1,24
O000105467,2025-06-05,12,3,1,12
O000105468,2025-06-05,12,3,4,36
O000105469,2025-06-05,12,3,2,36
O000105470,2025-06-05,12,3,2,24
O000105471,2025-06-05,12,3,3,24
O000105472,2025-06-05,12,3,1,24
O000105473,2025-06-05,12,4,1,12
O000105474,2025-06-05,12,4,1,24
O000105475,2025-06-05,12,4,5,36
O000105476,2025-06-05,12,5,2,24
O000105477,2025-06-05,12,5,1,24
O000105478,2025-06-05,13,1,3,24
O000105479,2025-06-05,13,1,1,24
O000105480,2025-06-05,13,1,3,24
O000105481,2025-06-05,13,1,1,12
O000105482,2025-06-05,13,1,1,24
O000105483,2025-06-05,13,1,3,24
O000105484,2025-06-05,13,1,2,24
O000105485,2025-06-05,13,1,3,24
O000105486,2025-06-05,13,1,4,24
O000105487,2025-06-05,13,2,2,12
O000105488,2025-06-05,13,2,1,24
O000105489,2025-06-05,13,2,5,12
O000105490,2025-06-05,13,2,1,24
O000105491,2025-06-05,13,2,1,12
O000105492,2025-06-05,13,2,3,24
O000105493,2025-06-05,13,2,2,12
O000105494,2025-06-05,13,3,2,24
O000105495,2025-06-05,13,3,1,24
O000105496,2025-06-05,13,3,1,12
O000105497,2025-06-05,13,3,1,24
O000105498,2025-06-05,13,3,1,24
O000105499,2025-06-05,13,3,1,24
O000105500,2025-06-05,13,3,1,24
O000105501,2025-06-05,13,3,2,24
O000105502,2025-06-05,13,4,1,12
O000105503,2025-06-05,13,4,1,12
O000105504,2025-06-05,13,4,1,24
O000105505,2025-06-05,13,5,2,12
O000105506,2025-06-05,13,5,4,36
O000105507,2025-06-05,13,5,3,12
O000105508,2025-06-05,14,1,4,36
O000105509,2025-06-05,14,1,1,24
O000105510,2025-06-05,14,1,1,24
O000105511,2025-06-05,14,1,2,24
O000105512,2025-06-05,14,1,1,12
O000105513,2025-06-05,14,2,2,24
O000105514,2025-06-05,14,2,1,24
O000105515,2025-06-05,14,2,1,24
O000105516,2025-06-05,14,2,5,24
O000105517,2025-06-05,14,2,2,36
O000105518,2025-06-05,14,3,1,24
O000105519,2025-06-05,14,3,3,12
O000105520,2025-06-05,14,3,5,24
O000105521,2025-06-05,14,3,1,24
O000105522,2025-06-05,14,3,1,12
O000105523,2025-06-05,14,3,1,24
O000105524,2025-06-05,14,4,2,24
O000105525,2025-06-05,14,4,5,12
O000105526,2025-06-05,14,5,1,24
O000105527,2025-06-05,14,5,4,12
O000105528,2025-06-05,15,1,1,12
O000105529,2025-06-05,15,1,2,12
O000105530,2025-06-05,15,1,2,24
O000105531,2025-06-05,15,1,2,24
O000105532,2025-06-05,15,1,3,24
O000105533,2025-06-05,15,1,4,24
O000105534,2025-06-05,15,1,1,24
O000105535,2025-06-05,15,1,2,24
O000105536,2025-06-05,15,1,2,24
O000105537,2025-06-05,15,2,3,24
O000105538,2025-06-05,15,2,4,12
O000105539,2025-06-05,15,2,3,24
O000105540,2025-06-05,15,2,1,24
O000105541,2025-06-05,15,2,1,24
O000105542,2025-06-05,15,2,2,36
O000105543,2025-06-05,15,2,1,24
O000105544,2025-06-05,15,3,6,24
O000105545,2025-06-05,15,3,2,36
O000105546,2025-06-05,15,3,4,24
O000105547,2025-06-05,15,3,3,24
O000105548,2025-06-05,15,3,2,24
O000105549,2025-06-05,15,3,4,12
O000105550,2025-06-05,15,3,1,24
O000105551,2025-06-05,15,3,2,24
O000105552,2025-06-05,15,3,1,12
O000105553,2025-06-05,15,4,1,24
O000105554,2025-06-05,15,4,5,12
O000105555,2025-06-05,15,4,3,24
O000105556,2025-06-05,15,4,1,24
O000105557,2025-06-05,15,5,3,24
O000105558,2025-06-05,15,5,3,24
O000105559,2025-06-05,15,5,2,24
O000105560,2025-06-05,16,1,1,12
O000105561,2025-06-05,16,1,1,24
O000105562,2025-06-05,16,1,1,24
O000105563,2025-06-05,16,1,1,24
O000105564,2025-06-05,16,1,3,24
O000105565,2025-06-05,16,2,1,24
O000105566,2025-06-05,16,2,1,24
O000105567,2025-06-05,16,2,2,24
O000105568,2025-06-05,16,2,3,12
O000105569,2025-06-05,16,3,5,12
O000105570,2025-06-05,16,3,1,24
O000105571,2025-06-05,16,3,1,24
O000105572,2025-06-05,16,3,1,12
O000105573,2025-06-05,16,3,2,24
O000105574,2025-06-05,16,4,4,24
O000105575,2025-06-05,16,4,1,12
O000105576,2025-06-05,16,5,4,12
O000105577,2025-06-05,16,5,3,24
O000105578,2025-06-05,17,1,1,24
O000105579,2025-06-05,17,1,2,24
O000105580,2025-06-05,17,1,2,12
O000105581,2025-06-05,17,1,1,24
O000105582,2025-06-05,17,1,1,24
O000105583,2025-06-05,17,1,1,24
O000105584,2025-06-05,17,2,1,24
O000105585,2025-06-05,17,2,1,36
O000105586,2025-06-05,17,2,2,12
O000105587,2025-06-05,17,2,2,12
O000105588,2025-06-05,17,2,4,24
O000105589,2025-06-05,17,2,3,36
O000105590,2025-06-05,17,3,1,24
O000105591,2025-06-05,17,3,2,24
O000105592,2025-06-05,17,3,2,36
O000105593,2025-06-05,17,3,3,24
O000105594,2025-06-05,17,3,3,36
O000105595,2025-06-05,17,3,3,36
O000105596,2025-06-05,17,3,3,12
O000105597,2025-06-05,17,3,3,24
O000105598,2025-06-05,17,4,1,24
O000105599,2025-06-05,17,4,1,12
O000105600,2025-06-05,17,5,2,24
O000105601,2025-06-05,17,5,2,24
O000105602,2025-06-05,18,1,2,24
O000105603,2025-06-05,18,1,3,24
O000105604,2025-06-05,18,1,2,24
O000105605,2025-06-05,18,1,1,36
O000105606,2025-06-05,18,1,2,24
O000105607,2025-06-05,18,1,3,24
O000105608,2025-06-05,18,1,1,24
O000105609,2025-06-05,18,1,3,24
O000105610,2025-06-05,18,1,1,24
O000105611,2025-06-05,18,1,2,12
O000105612,2025-06-05,18,1,2,12
O000105613,2025-06-05,18,1,1,24
O000105614,2025-06-05,18,1,2,12
O000105615,2025-06-05,18,1,1,12
O000105616,2025-06-05,18,1,1,12
O000105617,2025-06-05,18,2,2,24
O000105618,2025-06-05,18,2,2,12
O000105619,2025-06-05,18,2,1,24
O000105620,2025-06-05,18,2,1,24
O000105621,2025-06-05,18,2,3,24
O000105622,2025-06-05,18,2,1,12
O000105623,2025-06-05,18,2,1,24
O000105624,2025-06-05,18,2,2,12
O000105625,2025-06-05,18,2,1,24
O000105626,2025-06-05,18,2,2,24
O000105627,2025-06-05,18,2,1,24
O000105628,2025-06-05,18,2,1,24
O000105629,2025-06-05,18,2,3,36
O000105630,2025-06-05,18,3,1,24
O000105631,2025-06-05,18,3,1,24
O000105632,2025-06-05,18,3,1,24
O000105633,2025-06-05,18,3,1,24
O000105634,2025-06-05,18,3,1,24
O000105635,2025-06-05,18,3,3,36
O000105636,2025-06-05,18,3,2,24
O000105637,2025-06-05,18,3,3,12
O000105638,2025-06-05,18,3,1,24
O000105639,2025-06-05,18,3,4,24
O000105640,2025-06-05,18,3,4,24
O000105641,2025-06-05,18,3,1,24
O000105642,2025-06-05,18,3,1,12
O000105643,2025-06-05,18,3,2,24
O000105644,2025-06-05,18,3,1,24
O000105645,2025-06-05,18,3,5,24
O000105646,2025-06-05,18,3,3,12
O000105647,2025-06-05,18,3,1,24
O000105648,2025-06-05,18,4,3,24
O000105649,2025-06-05,18,4,3,24
O000105650,2025-06-05,18,4,2,24
O000105651,2025-06-05,18,4,2,24
O000105652,2025-06-05,18,4,2,24
O000105653,2025-06-05,18,4,2,24
O000105654,2025-06-05,18,4,2,24
O000105655,2025-06-05,18,5,2,24
O000105656,2025-06-05,18,5,1,24
O000105657,2025-06-05,18,5,2,24
O000105658,2025-06-05,18,5,3,24
O000105659,2025-06-05,18,5,3,24
O000105660,2025-06-05,18,5,1,24
O000105661,2025-06-05,19,1,2,24
O000105662,2025-06-05,19,1,3,36
O000105663,2025-06-05,19,1,1,12
O000105664,2025-06-05,19,1,1,24
O000105665,2025-06-05,19,1,5,24
O000105666,2025-06-05,19,1,1,24
O000105667,2025-06-05,19,1,2,24
O000105668,2025-06-05,19,2,1,12
O000105669,2025-06-05,19,2,1,24
O000105670,2025-06-05,19,2,1,24
O000105671,2025-06-05,19,2,1,24
O000105672,2025-06-05,19,2,1,24
O000105673,2025-06-05,19,2,1,12
O000105674,2025-06-05,19,3,2,24
O000105675,2025-06-05,19,3,3,12
O000105676,2025-06-05,19,3,2,24
O000105677,2025-06-05,19,3,1,24
O000105678,2025-06-05,19,3,2,24
O000105679,2025-06-05,19,3,4,12
O000105680,2025-06-05,19,3,1,24
O000105681,2025-06-05,19,3,1,24
O000105682,2025-06-05,19,4,4,24
O000105683,2025-06-05,19,4,3,12
O000105684,2025-06-05,19,4,1,24
O000105685,2025-06-05,19,5,1,24
O000105686,2025-06-05,19,5,3,24
O000105687,2025-06-05,20,1,1,36
O000105688,2025-06-05,20,1,5,24
O000105689,2025-06-05,20,1,5,36
O000105690,2025-06-05,20,1,2,24
O000105691,2025-06-05,20,1,3,24
O000105692,2025-06-05,20,1,3,24
O000105693,2025-06-05,20,1,3,24
O000105694,2025-06-05,20,2,1,36
O000105695,2025-06-05,20,2,2,24
O000105696,2025-06-05,20,2,2,12
O000105697,2025-06-05,20,2,1,12
O000105698,2025-06-05,20,2,2,24
O000105699,2025-06-05,20,2,1,24
O000105700,2025-06-05,20,2,3,12
O000105701,2025-06-05,20,3,4,24
O000105702,2025-06-05,20,3,1,24
O000105703,2025-06-05,20,3,3,24
O000105704,2025-06-05,20,3,2,24
O000105705,2025-06-05,20,3,5,24
O000105706,2025-06-05,20,3,1,12
O000105707,2025-06-05,20,3,1,24
O000105708,2025-06-05,20,3,1,24
O000105709,2025-06-05,20,3,2,24
O000105710,2025-06-05,20,4,2,24
O000105711,2025-06-05,20,4,1,24
O000105712,2025-06-05,20,4,1,24
O000105713,2025-06-05,20,4,1,24
O000105714,2025-06-05,20,5,2,24
O000105715,2025-06-05,20,5,1,24
O000105716,2025-06-05,21,1,2,24
O000105717,2025-06-05,21,1,1,24
O000105718,2025-06-05,21,1,2,12
O000105719,2025-06-05,21,2,2,36
O000105720,2025-06-05,21,2,5,24
O000105721,2025-06-05,21,2,1,24
O000105722,2025-06-05,21,3,2,24
O000105723,2025-06-05,21,3,1,24
O000105724,2025-06-05,21,3,3,24
O000105725,2025-06-05,21,3,1,24
O000105726,2025-06-05,21,3,3,12
O000105727,2025-06-05,21,4,1,24
O000105728,2025-06-05,21,4,3,24
O000105729,2025-06-05,21,5,2,12
O000105730,2025-06-05,22,1,1,24
O000105731,2025-06-05,22,1,1,12
O000105732,2025-06-05,22,1,2,12
O000105733,2025-06-05,22,1,1,12
O000105734,2025-06-05,22,1,1,12
O000105735,2025-06-05,22,1,3,12
O000105736,2025-06-05,22,1,1,24
O000105737,2025-06-05,22,1,1,24
O000105738,2025-06-05,22,2,1,12
O000105739,2025-06-05,22,2,2,24
O000105740,2025-06-05,22,2,2,36
O000105741,2025-06-05,22,2,3,24
O000105742,2025-06-05,22,2,1,24
O000105743,2025-06-05,22,2,1,24
O000105744,2025-06-05,22,2,2,24
O000105745,2025-06-05,22,3,1,24
O000105746,2025-06-05,22,3,1,36
O000105747,2025-06-05,22,3,4,24
O000105748,2025-06-05,22,3,1,24
O000105749,2025-06-05,22,3,3,36
O000105750,2025-06-05,22,3,1,24
O000105751,2025-06-05,22,3,2,24
O000105752,2025-06-05,22,3,5,12
O000105753,2025-06-05,22,4,2,24
O000105754,2025-06-05,22,4,3,24
O000105755,2025-06-05,22,4,3,24
O000105756,2025-06-05,22,5,2,36
O000105757,2025-06-05,22,5,2,36
O000105758,2025-06-05,23,1,3,24
O000105759,2025-06-05,23,2,1,24
O000105760,2025-06-05,23,3,3,12
O000105761,2025-06-05,23,3,2,24
O000105762,2025-06-05,23,4,2,24
O000105763,2025-06-05,23,5,7,24
O000105764,2025-06-05,24,1,3,24
O000105765,2025-06-05,24,1,1,24
O000105766,2025-06-05,24,2,1,24
O000105767,2025-06-05,24,2,3,24
O000105768,2025-06-05,24,3,2,24
O000105769,2025-06-05,24,3,1,24
O000105770,2025-06-05,24,4,1,24
O000105771,2025-06-05,24,5,2,24
O000105772,2025-06-05,25,1,1,12
O000105773,2025-06-05,25,1,1,24
O000105774,2025-06-05,25,1,2,12
O000105775,2025-06-05,25,1,2,24
O000105776,2025-06-05,25,1,1,12
O000105777,2025-06-05,25,1,1,24
O000105778,2025-06-05,25,2,2,24
O000105779,2025-06-05,25,2,1,24
O000105780,2025-06-05,25,2,2,36
O000105781,2025-06-05,25,2,2,24
O000105782,2025-06-05,25,2,1,24
O000105783,2025-06-05,25,3,4,24
O000105784,2025-06-05,25,3,3,24
O000105785,2025-06-05,25,3,3,24
O000105786,2025-06-05,25,3,1,12
O000105787,2025-06-05,25,3,4,24
O000105788,2025-06-05,25,3,3,12
O000105789,2025-06-05,25,4,1,12
O000105790,2025-06-05,25,4,3,24
O000105791,2025-06-05,25,5,1,24
O000105792,2025-06-06,1,1,1,12
O000105793,2025-06-06,1,1,1,24
O000105794,2025-06-06,1,1,2,24
O000105795,2025-06-06,1,1,2,12
O000105796,2025-06-06,1,1,4,24
O000105797,2025-06-06,1,1,1,24
O000105798,2025-06-06,1,1,1,12
O000105799,2025-06-06,1,1,1,12
O000105800,2025-06-06,1,1,1,12
O000105801,2025-06-06,1,1,1,24
O000105802,2025-06-06,1,1,4,12
O000105803,2025-06-06,1,1,2,24
O000105804,2025-06-06,1,1,2,24
O000105805,2025-06-06,1,1,6,36
O000105806,2025-06-06,1,2,4,36
O000105807,2025-06-06,1,2,1,12
O000105808,2025-06-06,1,2,2,24
O000105809,2025-06-06,1,2,1,12
O000105810,2025-06-06,1,2,2,24
O000105811,2025-06-06,1,2,3,24
O000105812,2025-06-06,1,2,2,24
O000105813,2025-06-06,1,2,3,24
O000105814,2025-06-06,1,2,2,24
O000105815,2025-06-06,1,2,3,12
O000105816,2025-06-06,1,2,2,24
O000105817,2025-06-06,1,2,3,24
O000105818,2025-06-06,1,3,3,36
O000105819,2025-06-06,1,3,2,12
O000105820,2025-06-06,1,3,1,12
O000105821,2025-06-06,1,3,2,24
O000105822,2025-06-06,1,3,1,24
O000105823,2025-06-06,1,3,1,24
O000105824,2025-06-06,1,3,3,12
O000105825,2025-06-06,1,3,2,12
O000105826,2025-06-06,1,3,2,12
O000105827,2025-06-06,1,3,2,24
O000105828,2025-06-06,1,3,1,24
O000105829,2025-06-06,1,3,1,12
O000105830,2025-06-06,1,3,4,12
O000105831,2025-06-06,1,3,1,24
O000105832,2025-06-06,1,3,5,24
O000105833,2025-06-06,1,3,2,24
O000105834,2025-06-06,1,4,4,36
O000105835,2025-06-06,1,4,2,12
O000105836,2025-06-06,1,4,2,24
O000105837,2025-06-06,1,4,3,24
O000105838,2025-06-06,1,4,1,12
O000105839,2025-06-06,1,4,1,12
O000105840,2025-06-06,1,5,5,12
O000105841,2025-06-06,1,5,2,24
O000105842,2025-06-06,1,5,4,24
O000105843,2025-06-06,1,5,1,36
O000105844,2025-06-06,1,5,1,24
O000105845,2025-06-06,2,1,5,24
O000105846,2025-06-06,2,1,1,36
O000105847,2025-06-06,2,1,3,24
O000105848,2025-06-06,2,1,2,24
O000105849,2025-06-06,2,1,1,12
O000105850,2025-06-06,2,1,3,24
O000105851,2025-06-06,2,1,1,24
O000105852,2025-06-06,2,1,3,12
O000105853,2025-06-06,2,2,1,24
O000105854,2025-06-06,2,2,1,12
O000105855,2025-06-06,2,2,1,36
O000105856,2025-06-06,2,2,2,36
O000105857,2025-06-06,2,2,1,24
O000105858,2025-06-06,2,2,2,24
O000105859,2025-06-06,2,2,2,24
O000105860,2025-06-06,2,3,5,12
O000105861,2025-06-06,2,3,2,24
O000105862,2025-06-06,2,3,1,24
O000105863,2025-06-06,2,3,1,24
O000105864,2025-06-06,2,3,4,24
O000105865,2025-06-06,2,3,5,24
O000105866,2025-06-06,2,3,2,12
O000105867,2025-06-06,2,3,2,24
O000105868,2025-06-06,2,3,2,24
O000105869,2025-06-06,2,3,3,12
O000105870,2025-06-06,2,4,2,24
O000105871,2025-06-06,2,4,2,36
O000105872,2025-06-06,2,4,1,24
O000105873,2025-06-06,2,5,2,36
O000105874,2025-06-06,2,5,2,24
O000105875,2025-06-06,2,5,1,24
O000105876,2025-06-06,3,1,1,36
O000105877,2025-06-06,3,1,2,24
O000105878,2025-06-06,3,1,1,24
O000105879,2025-06-06,3,1,1,24
